,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.057293868921776,0.3492600422832981,0.3978876341663627,141,2506
1,1.0660873080032336,0.3451899757477769,0.3917262005190848,32,2506
2,1.067789811472122,0.34576815082230244,0.39007388183091163,13,2506
