,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.667464114832536,0.22727272727272727,0.032224149621706104,416,2506
1,1.6630801687763712,0.22447257383966246,0.034154385714112195,136,2506
2,1.6599671862182117,0.2247744052502051,0.040104813456035386,68,2506
