,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.1450704225352113,0.29859154929577464,0.24970530424338677,1086,2506
1,1.134807793575566,0.2964718272775145,0.23979768503055304,607,2506
2,1.128645343367827,0.299623706491063,0.24401947961262044,380,2506
