,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.4852245862884161,0.23817966903073287,0.23464686392259004,814,2506
1,1.5077556955889482,0.23800290838584587,0.23120680115044298,443,2506
2,1.510492700729927,0.2354014598540146,0.237702928082554,314,2506
