,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.5139567341242148,0.2909979064898814,0.19292173798718232,1073,2506
1,1.5211984171848503,0.2843414358394573,0.19861173358567252,737,2506
2,1.5203189300411524,0.28343621399176955,0.18925053966676117,562,2506
