,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.5688350983358548,0.22390317700453857,0.16401652616182058,523,2506
1,1.5498933901918976,0.2277185501066098,0.18039811724214966,161,2506
2,1.5482617586912066,0.22740286298568507,0.1853692303531417,61,2506
