,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.7118644067796611,0.2542372881355932,0.16295126068005908,2447,2506
1,1.5670103092783505,0.23711340206185566,0.0005441078204661735,2409,2506
2,1.4593495934959348,0.2682926829268293,0.08913455624388539,2383,2506
