,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,1.379746835443038,0.34177215189873417,0.20325615990105098,2348,2506
1,1.362781954887218,0.3383458646616541,0.18830222988884265,2240,2506
2,1.3114035087719298,0.3567251461988304,0.23297987212349963,2164,2506
