,average_error,off_by_05,pearson_corr,failure_count,total_entries
0,0.3268156424581006,0.3994413407821229,0.2764590666288667,1790,2506
1,0.396519285042333,0.3913452492944497,0.24694576669788493,1443,2506
2,0.4159566227730441,0.3865220759101472,0.2520122940730312,1215,2506
